735867,2014,9,25,0,,,0,0.2,0.2,0.4,NA,0.2,NA,NA
735868,2014,9,26,1,,,0.1,39.0227582,31.1152108,29.7593797,NA,36.3641639,NA,NA
735869,2014,9,27,1,,,23.6,0.4,0.4,0.6,NA,1.39268,NA,NA
735870,2014,9,28,0,,,0,0,0,0.8,NA,0.4,NA,NA
735871,2014,9,29,0,,,0,0.2,0.2,0.2,NA,0,NA,NA
735872,2014,9,30,0,,,0,0,0,0,NA,0,NA,NA
735873,2014,10,1,0,,,0,0,0,0,NA,0.2,NA,NA
735874,2014,10,2,1,,,0,1.6,1.99268,3.38536,NA,2.98902,NA,NA
735875,2014,10,3,1,Deslizamento,Campanario,4.8,1.18536,1.77804,1.58536,NA,1.8,NA,NA
735876,2014,10,4,0,,,0,0,0,0.2,NA,0,NA,NA
735877,2014,10,5,0,,,0,0,0,0,NA,0,NA,NA
735878,2014,10,6,0,,,0,0,0,0,NA,0,NA,NA
735879,2014,10,7,0,,,0,0,0,0,NA,0,NA,NA
735880,2014,10,8,0,,,0,0,0,0,NA,0,NA,NA
735881,2014,10,9,0,,,0,0,0,0,NA,0,NA,NA
735882,2014,10,10,0,,,0,0,0,0,NA,0,NA,NA
735883,2014,10,11,0,,,0,0,0,0,NA,0,NA,NA
735884,2014,10,12,0,,,0,0,0,0,NA,0,NA,NA
735885,2014,10,13,0,,,0,0,0,0,NA,0,NA,NA
735886,2014,10,14,0,,,0,0,0,0,NA,0,NA,NA
735887,2014,10,15,0,,,0,0,0,0,NA,0,NA,NA
735888,2014,10,16,0,,,0,0,0,0,NA,0,NA,NA
735889,2014,10,17,0,,,0,0.4,0.4,0.4,NA,0.4,NA,NA
735890,2014,10,18,0,,,0,0,0,0.2,NA,0.2,NA,NA
735891,2014,10,19,1,,,0,0.8,1,1.3817,NA,1.58614507,NA,NA
735892,2014,10,20,1,,,0,0.8,0.8,1.2,NA,1.39268,NA,NA
735893,2014,10,21,1,,,0,3.77438,4.15608,4.75608,NA,4.75608,NA,NA
735894,2014,10,22,0,,,0,0,0,0,NA,0,NA,NA
735895,2014,10,23,0,,,0,0,0,0,NA,0,NA,NA
735896,2014,10,24,0,,,0,0,0,0,NA,0,NA,NA
735897,2014,10,25,0,,,0,0,0,0,NA,0,NA,NA
